raceId,driver1_lap1,driver1_lap2,driver1_lap3,driver1_lap4,driver1_lap5,driver1_lap6,driver1_lap7,driver1_lap8,driver1_lap9,driver1_lap10,driver2_lap1,driver2_lap2,driver2_lap3,driver2_lap4,driver2_lap5,driver2_lap6,driver2_lap7,driver2_lap8,driver2_lap9,driver2_lap10,driver3_lap1,driver3_lap2,driver3_lap3,driver3_lap4,driver3_lap5,driver3_lap6,driver3_lap7,driver3_lap8,driver3_lap9,driver3_lap10,driver4_lap1,driver4_lap2,driver4_lap3,driver4_lap4,driver4_lap5,driver4_lap6,driver4_lap7,driver4_lap8,driver4_lap9,driver4_lap10,driver5_lap1,driver5_lap2,driver5_lap3,driver5_lap4,driver5_lap5,driver5_lap6,driver5_lap7,driver5_lap8,driver5_lap9,driver5_lap10,driver6_lap1,driver6_lap2,driver6_lap3,driver6_lap4,driver6_lap5,driver6_lap6,driver6_lap7,driver6_lap8,driver6_lap9,driver6_lap10,driver7_lap1,driver7_lap2,driver7_lap3,driver7_lap4,driver7_lap5,driver7_lap6,driver7_lap7,driver7_lap8,driver7_lap9,driver7_lap10,driver8_lap1,driver8_lap2,driver8_lap3,driver8_lap4,driver8_lap5,driver8_lap6,driver8_lap7,driver8_lap8,driver8_lap9,driver8_lap10,driver9_lap1,driver9_lap2,driver9_lap3,driver9_lap4,driver9_lap5,driver9_lap6,driver9_lap7,driver9_lap8,driver9_lap9,driver9_lap10,driver10_lap1,driver10_lap2,driver10_lap3,driver10_lap4,driver10_lap5,driver10_lap6,driver10_lap7,driver10_lap8,driver10_lap9,driver10_lap10,driver11_lap1,driver11_lap2,driver11_lap3,driver11_lap4,driver11_lap5,driver11_lap6,driver11_lap7,driver11_lap8,driver11_lap9,driver11_lap10,driver12_lap1,driver12_lap2,driver12_lap3,driver12_lap4,driver12_lap5,driver12_lap6,driver12_lap7,driver12_lap8,driver12_lap9,driver12_lap10,driver13_lap1,driver13_lap2,driver13_lap3,driver13_lap4,driver13_lap5,driver13_lap6,driver13_lap7,driver13_lap8,driver13_lap9,driver13_lap10,driver14_lap1,driver14_lap2,driver14_lap3,driver14_lap4,driver14_lap5,driver14_lap6,driver14_lap7,driver14_lap8,driver14_lap9,driver14_lap10,driver15_lap1,driver15_lap2,driver15_lap3,driver15_lap4,driver15_lap5,driver15_lap6,driver15_lap7,driver15_lap8,driver15_lap9,driver15_lap10,driver16_lap1,driver16_lap2,driver16_lap3,driver16_lap4,driver16_lap5,driver16_lap6,driver16_lap7,driver16_lap8,driver16_lap9,driver16_lap10,driver17_lap1,driver17_lap2,driver17_lap3,driver17_lap4,driver17_lap5,driver17_lap6,driver17_lap7,driver17_lap8,driver17_lap9,driver17_lap10,driver18_lap1,driver18_lap2,driver18_lap3,driver18_lap4,driver18_lap5,driver18_lap6,driver18_lap7,driver18_lap8,driver18_lap9,driver18_lap10,driver19_lap1,driver19_lap2,driver19_lap3,driver19_lap4,driver19_lap5,driver19_lap6,driver19_lap7,driver19_lap8,driver19_lap9,driver19_lap10,driver20_lap1,driver20_lap2,driver20_lap3,driver20_lap4,driver20_lap5,driver20_lap6,driver20_lap7,driver20_lap8,driver20_lap9,driver20_lap10,driver21_lap1,driver21_lap2,driver21_lap3,driver21_lap4,driver21_lap5,driver21_lap6,driver21_lap7,driver21_lap8,driver21_lap9,driver21_lap10,driver22_lap1,driver22_lap2,driver22_lap3,driver22_lap4,driver22_lap5,driver22_lap6,driver22_lap7,driver22_lap8,driver22_lap9,driver22_lap10,driver23_lap1,driver23_lap2,driver23_lap3,driver23_lap4,driver23_lap5,driver23_lap6,driver23_lap7,driver23_lap8,driver23_lap9,driver23_lap10,driver24_lap1,driver24_lap2,driver24_lap3,driver24_lap4,driver24_lap5,driver24_lap6,driver24_lap7,driver24_lap8,driver24_lap9,driver24_lap10
140,99123,97620,97415,97106,97340,97100,96978,97152,97095,96709,101412,98408,97657,97293,97724,97261,97094,97264,97585,97114,102148,98878,98449,98469,98486,98251,133586,0,0,0,103525,99255,98860,98968,98833,98795,98745,98433,98040,98093,102755,98994,98995,98831,98589,98760,98596,98327,98061,97939,104146,99593,99114,99206,98865,99062,98931,99015,98880,98592,106829,100385,100202,100246,100313,99854,99880,100728,99963,99937,109776,101027,99954,0,0,0,0,0,0,0,107459,100396,100472,100071,100721,100236,99817,100268,100247,100002,105001,100117,99610,99742,99765,99988,100082,100546,99701,99375,109950,99818,99932,100022,100468,100178,100093,100309,100862,99971,111522,102189,102257,102082,108647,128358,183679,509444,0,0,105561,99957,100209,99513,99724,99920,100208,100126,100173,99403,105963,100274,100092,99883,99666,99561,100197,100260,100148,99435,110369,102322,101188,101579,100434,100405,100557,100822,100363,100118,111096,102184,101670,101631,100837,100696,100437,100630,100321,100226,112603,102087,102035,102735,102301,100937,101464,101774,111790,102379,113022,102618,102240,101986,102238,101454,101671,102184,101221,101125,108369,100182,100171,100316,100528,100155,100161,100194,99962,100073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,103478,97629,96956,97190,96426,96441,126692,101899,132018,158278,105068,97252,97248,97168,97086,0,0,0,0,0,111388,100983,97725,94663,93619,93562,92319,91107,166999,158623,118559,103781,99109,97795,97054,95156,93238,92474,148387,157324,116961,126390,102318,96308,93070,92569,93637,97437,131164,158259,124917,105144,97937,96111,97632,97012,94438,93171,141190,158043,115163,102215,99384,99517,98208,96632,92832,92747,147560,157864,113403,101947,100249,97048,93596,92712,91973,90164,161947,178163,110921,101490,102116,101467,102231,100532,125253,110006,106794,154751,112134,101207,100203,98973,100609,124194,101361,100614,116338,156430,126625,104906,100193,96661,97403,93563,98583,119716,118649,156446,123185,103874,99187,97694,97000,96644,0,0,0,0,119221,103525,99098,97736,98708,93631,93179,94142,147156,157985,124293,106557,100442,96709,98940,97447,95254,125896,114099,155140,112916,102410,101434,126658,100876,93891,92643,96779,123946,157934,112505,101808,101342,101868,125251,99732,94473,99478,117929,156992,117867,102637,100473,102955,101224,101809,100505,124496,109652,155069,131555,108099,102599,100985,100645,100098,98489,100651,113807,156679,117579,103716,99651,97938,99570,93977,92912,120442,126657,158012,129888,106612,101299,98227,95821,94963,93753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,116645,99111,103470,126849,98146,99590,99115,99310,103414,113303,108399,99734,99188,99370,99215,98093,98255,98552,98461,97737,123654,335793,99011,98488,98399,98798,99280,99868,99221,99053,113388,98906,100143,99105,98899,98670,99771,99116,98715,99440,105392,98021,0,0,0,0,0,0,0,0,106862,98806,97696,97501,97623,97244,97940,96829,96993,96764,118158,98605,100632,97862,100378,98550,98106,98190,97890,98294,102898,97105,97368,98240,97787,97656,97326,97161,97366,97092,106397,99244,99924,99384,99305,98660,98758,98791,98528,99820,121794,100282,100148,100580,101171,100454,100628,100468,100003,100211,115266,101121,102043,101976,101262,101022,100638,100205,99855,100549,114267,99180,99537,100778,98636,98464,99136,98745,99970,99367,132497,142735,98572,99253,99468,99186,99824,99678,99688,99756,107809,99453,99658,99719,101161,99397,98789,98513,98509,98413,110527,100874,100800,102115,101803,100830,101015,100386,100642,100232,136517,256166,99667,101483,101477,100378,100409,101602,102787,105990,108905,99415,99395,99401,99214,98224,98176,98641,98862,98855,120736,99474,99538,101098,101356,100998,101009,100189,100179,100032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,158032,136883,134711,132905,136197,136073,135013,149718,96429,92874,149359,136310,135555,132924,135806,135659,135302,156477,95137,94668,160977,137554,133992,134066,135716,134627,135052,147682,94458,89430,156200,137140,135547,132938,136150,135987,134941,149982,96326,92952,150335,136568,135603,132601,136016,135939,134909,155472,92694,92526,153130,137524,136048,132476,136132,135705,134702,152419,94550,90168,155370,137281,135665,132906,135728,136064,134955,150600,96395,93280,162283,137948,136079,131828,135074,135435,135371,146708,97255,92439,165163,137424,136168,131396,135488,135100,135847,144986,0,0,171318,136893,135771,131314,136136,134392,136216,144856,104139,95879,158861,136984,135124,132370,136363,135850,139784,153756,105574,98475,220057,96955,130932,131728,135474,135091,136022,147599,118683,92270,151065,136201,136274,132489,135672,136059,135803,154253,96217,93791,174961,136040,134068,131984,135517,135099,136038,143327,105028,94878,166867,136620,136240,131496,135689,134700,135710,145035,99933,94562,164540,137154,136508,131090,135781,134916,135887,145586,98987,92353,169078,136142,137363,130314,135756,135699,134986,145484,99534,93959,169926,136699,136382,130854,136073,135074,134863,146414,105723,97779,170462,141205,134403,131660,135632,135485,135699,142743,105362,97608,168310,136367,137344,130334,135966,135236,135156,145619,100921,94166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,87186,85605,85342,85880,85921,85676,85009,85544,84511,84529,88146,85388,85501,85519,85999,85428,85421,85324,84804,84527,88804,85554,85847,85766,86070,85636,84940,84892,85352,84486,86613,85623,85529,86150,85800,85379,85056,85454,84658,84429,92044,86793,86594,86465,86770,86913,86342,85785,85612,85198,89676,86137,85862,86246,86322,86079,85496,85314,84964,84582,95625,88244,87855,87164,87366,87200,87007,87081,86709,86117,90716,86720,86160,86075,86094,85693,85362,85102,85056,84393,92528,86854,86734,86303,86775,86926,86436,85873,85984,85689,97186,87981,87510,87449,87243,87173,87035,86823,87478,86411,96221,88235,87679,87314,87216,87416,86786,86915,87224,85934,101527,90333,89696,88916,88652,88175,88280,88257,87907,87648,93563,87187,86960,87081,86532,86605,86863,86440,86286,85909,183152,87338,87210,87491,87131,86762,86705,86394,86110,85891,94614,87173,86894,87098,87417,86864,86681,86143,86540,86288,93032,87060,86701,86820,86315,86815,86663,86238,85642,85820,101712,90525,89941,88959,88752,88456,88027,88523,88062,88026,100825,90591,89817,88869,88429,88159,87979,88028,87941,87849,91486,86515,86441,86360,86503,86072,86656,86070,85841,85474,94153,87231,86841,86987,87534,86817,86560,86351,86100,86510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,98408,145659,146959,140468,138790,80894,80419,80430,80588,80887,100023,145956,145925,140954,138382,80861,80680,80760,81178,81196,109260,141518,145464,139716,137673,82160,81743,81450,81506,81779,105076,143518,145675,140256,137613,81956,81084,80798,81166,81282,117824,147425,143835,136538,132330,84610,83946,83900,84434,82577,101158,146346,145806,140458,137815,81301,80748,80688,80982,81335,114351,141768,144582,137582,140023,86044,84972,84492,85005,84985,116880,146671,144300,136417,133639,86156,84586,84307,85159,84868,115098,141757,144762,138481,135667,84558,83517,83294,83950,83646,115490,146829,144417,136718,133898,86212,84055,84103,85367,84887,118526,142016,144315,137467,134541,85146,83797,84331,82874,82676,110542,141436,145525,140320,136902,83913,82636,82231,82175,82259,105799,143639,145488,140370,137978,83748,81300,81453,81918,81776,113480,141215,144966,139739,136118,84317,83222,83477,83542,83954,115626,142473,144143,138251,135643,85292,84008,84394,86636,85039,116502,142750,144643,137619,134761,84479,83616,83088,84110,83534,112865,141049,144748,140211,136202,84098,82681,82271,82260,82218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,76507,78541,126189,119517,70618,69910,69872,70028,69985,69733,79262,80821,124490,117738,71543,71424,70897,70802,70970,70381,77889,78050,126105,118931,71850,70734,70481,70522,70683,70484,82907,84741,122096,116162,72419,71356,71245,71776,71550,71854,84274,87315,122646,113932,74222,72084,71958,71858,72018,71996,78524,78362,126220,118379,72076,71165,70903,70893,70953,70498,82122,83391,121674,117027,72883,71246,71322,71261,71395,71160,92211,84491,120832,111891,74051,72823,72836,72460,72363,72320,80413,81242,123698,117804,71867,71514,71048,71360,71501,70592,83192,86068,121048,116117,72387,71846,71384,71755,71739,71584,85086,87874,122281,113388,72809,71832,72253,71909,72272,71704,94936,82653,120838,111845,74071,72737,72531,72828,72127,72359,81553,82695,121716,117950,72363,71394,71041,71235,71400,71289,83636,86826,122066,114979,73148,72228,71689,72228,71938,71386,82387,84143,121619,117063,72600,71379,71411,71630,71636,71431,85408,88841,119107,119391,73829,73486,73113,74092,72967,72864,84665,88133,127389,111786,73561,73097,0,0,0,0,85772,90210,119937,113112,73792,72648,72241,72082,72105,71921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,89811,94927,133646,123367,81324,79783,78833,78185,77860,77763,91867,98150,131521,122849,81207,80046,79723,79040,78769,77415,86552,89240,138085,125091,80096,78765,77828,78106,77764,77675,84350,87258,140491,126648,79072,77630,77887,78177,77864,77898,90983,96423,132833,123281,81511,79696,79032,78631,78001,77833,87418,90628,136968,124937,80782,78960,77829,77835,77572,77584,89432,92735,134993,123858,81429,79648,78624,78223,77623,77525,90420,95399,133000,123458,81416,80137,79052,78337,78163,77937,95478,100967,129088,123483,81604,79925,79803,79874,79907,79620,94391,100526,129284,123154,81460,80574,80076,79706,80002,79961,99310,102390,127797,122257,82335,80640,80450,79552,79496,79819,92621,98764,131131,122905,81244,80023,79838,79001,78795,78774,97220,103386,127640,122101,82528,80684,79919,79437,79686,80044,96653,100998,129728,122497,82337,80086,79868,79590,79794,80124,100486,103089,127334,122476,82417,81057,81031,80603,80754,80457,100022,102063,128162,122662,81753,81554,80805,80477,80408,80367,102225,101865,127647,122273,83128,81368,80945,80846,81109,80956,93495,100786,129277,123060,81497,80153,80084,79726,79976,79872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,84141,78165,77083,76957,77090,77250,77177,77865,77610,77983,86204,108531,79883,78233,79372,78599,79021,79091,79710,78449,83378,84918,78106,77888,77723,77369,77558,78553,78689,78369,82595,77471,77430,77353,77380,77459,77385,77835,78027,77907,91627,79543,79648,79183,78986,79386,79134,79649,78926,79551,96292,81149,80237,80170,80801,80196,80681,80392,80288,80348,91805,145366,82130,219296,83795,84238,92535,79168,79123,78773,85777,78408,77874,78330,78980,78548,78554,78818,78652,79524,94224,81359,79992,80103,80580,79930,79899,81078,80627,80416,92979,81385,80043,80250,80378,88803,0,0,0,0,94765,82242,79503,80112,80539,80508,80486,80362,80367,80211,101656,82024,80903,81057,80948,80784,80551,80606,81422,80851,86980,80625,78408,78799,80015,79278,79641,79738,79570,79400,166074,85695,79290,80302,79886,80183,80583,81282,80638,81656,92304,81507,80170,80174,80453,79780,80974,81089,80560,80352,94264,82226,80974,80051,80643,80368,80547,80213,80478,80285,93725,81392,79850,80345,80484,79950,79723,81483,80531,80254,94101,81928,79951,80250,80736,80253,80413,80354,80442,80334,87809,80556,80569,78811,79842,79313,79148,79365,79374,79866,89872,79326,80596,79444,79113,79182,79364,79305,79181,79917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,99555,94004,94334,94676,94850,94496,94039,93780,93499,93467,101090,94081,94004,94478,94533,94675,94331,94194,94024,93515,101675,94513,94202,94612,94857,94786,94330,93955,93872,94107,98819,94089,94426,94877,94723,94284,93860,93585,93240,93414,104085,95253,95018,95652,95451,94693,94332,93940,93754,93668,97644,93447,93556,93660,93804,93762,93310,93297,92983,93448,102472,94482,94160,94498,94917,94755,94483,94083,93825,94058,102893,94594,94075,94815,94624,95040,94800,93895,94381,93729,110659,97716,97329,98020,97421,98146,97532,98330,96051,95550,107478,96951,96326,96203,95974,96173,95898,96003,96612,96142,108579,96682,96525,96756,96042,96012,95898,96104,96222,96408,106920,96961,95778,96106,96015,96093,95924,96421,96055,99414,106381,95874,95458,95815,96301,95956,95668,95540,95237,94955,108082,96872,96407,96376,95992,96457,95572,96056,96287,96628,110231,97615,97404,97966,97577,98117,97319,98104,100537,98334,105559,95982,95327,95853,96449,95983,95478,95637,95361,94874,109726,97585,97521,97706,97836,98226,99203,97817,99022,98146,109452,97420,97365,97656,97944,98150,97832,99075,99222,98060,103668,94946,95430,95609,95361,94353,94177,93583,93589,93736,104940,95460,95301,96138,96566,95725,95166,95460,94463,93858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,81305,77854,77769,77476,77660,77790,77452,77460,77482,77478,84013,90584,78084,78541,78369,78944,78493,78622,78159,77613,79513,77471,77600,77536,77332,77063,77249,77078,76812,76805,78298,76762,76771,76989,77063,77064,77228,77050,76696,76881,81964,78248,77780,77466,77672,77530,77487,77483,77547,77386,80569,77862,77667,77730,77492,77446,77237,77291,77461,76981,82796,78319,77746,77780,77376,77460,77443,77491,77689,77290,83174,78400,77791,77819,78042,77301,77466,77922,77434,77358,87754,79955,79831,79681,79679,79451,79578,79272,79954,79582,89407,80497,79618,79636,79901,80070,80141,79967,79869,79755,89714,80621,80042,80144,80292,80088,79900,80108,80010,79877,90048,80871,80232,83406,79908,80329,80627,80547,81287,80583,84457,78506,78116,78292,78158,77876,77635,77537,77963,77271,84855,79126,78566,78320,78478,78138,78381,78103,77594,77912,86400,79296,79554,79422,78985,79066,78616,78685,78636,78739,86850,79488,79360,79490,79159,78920,79093,78944,78631,78599,91159,80795,81173,80236,80274,80551,80662,80686,81183,80589,88833,80081,79924,79840,79852,79632,80749,79894,79759,79685,85554,79412,78872,78674,78734,78373,78478,78234,77932,77810,87277,79933,79440,79274,79101,79179,79038,79009,78683,78517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,90540,83938,83850,83886,83854,97412,160772,84512,83473,83024,89385,83512,82855,83431,83793,97393,162889,83846,82719,83216,91120,84032,83953,83984,83871,97541,159888,84921,83592,83425,89998,83885,83769,83739,83795,97675,160854,84617,83227,82943,93099,84900,84787,84766,85089,94563,165005,87731,86191,85560,87618,83486,83565,83845,83942,96546,163526,83860,82911,83180,86970,83221,83327,83670,83628,97320,164097,83408,82797,83419,91876,83708,84111,84027,84010,97175,159757,85143,83676,83539,96517,85559,85420,85749,85709,92754,156007,85822,84537,84756,99760,86670,87261,87038,85316,92739,151266,85720,84963,85000,97438,86265,85589,85878,85926,97424,150813,85830,84839,84863,98219,87158,87979,87469,87845,99244,145770,86806,87444,86054,94917,85466,85546,85327,85393,91751,158391,85768,84123,84510,93688,85047,84800,84781,85181,92340,166085,108734,83158,84414,94484,84979,85005,85176,85260,92884,158920,85076,84416,84558,96687,85937,85622,85691,85923,93580,154689,85739,84905,84703,98448,87464,88193,87730,87729,94092,146526,86441,85859,86421,97850,87021,87881,87445,90394,93335,146909,88275,89853,88393,95374,85581,85527,85286,85448,95453,159217,87871,85750,85748,92433,84686,84325,84027,84497,96438,164781,85848,85811,86545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,114695,141963,136811,78113,76699,76468,76266,76538,76576,76814,110106,143737,137963,76527,75849,76170,76043,76167,76090,76003,111691,0,0,0,0,0,0,0,0,0,116481,142175,135576,79760,77845,77776,77654,77001,76841,76765,111237,143536,137914,77207,76441,76385,76071,76005,76396,76277,112021,143112,137913,77475,76696,76616,76283,76685,76572,76665,121413,141906,133733,79761,78629,78413,79941,79148,78215,78036,141895,0,0,0,0,0,0,0,0,0,120435,141846,134147,79388,78728,78446,80567,82849,90939,91971,115495,141942,136379,79482,77884,77922,79293,78898,78881,78979,163636,423979,79441,79598,93532,97955,0,0,0,0,126134,140148,133566,81088,80383,80196,80427,80966,80397,79512,122246,142585,133119,79895,78539,78324,79370,77970,77461,77887,123225,141588,136477,80824,80601,80748,81813,81739,81815,83384,123170,142116,133382,80734,81178,80399,80490,81093,82285,81208,117494,142182,135022,79692,78440,78242,78634,78620,78521,78858,119558,141804,134192,79671,78346,78348,78408,78736,78381,78929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,95220,87006,87936,87487,87185,86376,86126,84927,84908,85192,92596,86387,90086,87442,86850,86515,85405,85046,84974,84788,95494,87120,87829,87768,87013,86354,86235,84867,85019,85087,101975,86953,87420,86867,86269,86554,86243,85825,84880,86036,94573,86865,88181,87541,86981,86497,85908,85032,84982,85012,92937,86556,88025,88038,86573,85738,85486,84818,84544,84584,93858,86880,87671,87609,86729,86184,85579,85288,84778,84737,89400,85490,84979,85085,84384,83984,83840,83689,83741,83437,96482,87073,87491,87611,87214,86517,86148,85453,85270,85040,99836,88419,87890,88571,87554,87975,87644,87666,87725,88292,97757,87553,87339,87887,89861,87128,86668,86166,86354,85613,101254,94206,89252,88857,87989,87454,87026,88414,87347,87140,91368,86648,89237,87979,86125,85853,85520,84865,84455,84426,98141,87658,87917,88083,86810,87026,86112,86015,86418,85852,97163,87586,87497,87708,87109,86377,86680,85948,86141,86412,101632,88607,87254,87926,87568,87992,87458,87492,87678,87252,103043,91484,89595,90855,90482,89857,89279,89657,89396,89112,98898,88137,87865,89393,87653,87821,87703,87770,87606,87705,100090,88379,86617,87035,86943,87505,86484,85982,85796,85916,196623,88884,89683,86816,87383,86919,85595,85097,85089,87693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,88148,83268,82558,82673,82646,82540,82444,82542,82365,82126,90102,84081,83354,82919,82572,82402,82379,82507,82686,82657,88882,83265,83107,83110,82730,82824,82845,82614,82920,82519,92291,85425,85157,83756,83296,83163,83156,83096,82711,82723,91227,84376,83994,83419,82756,82760,82724,82772,82759,82427,90477,84433,83851,83025,82764,82701,82696,82533,82238,82451,114279,127784,83688,85111,84132,84103,84456,84306,85645,87258,94052,86568,86194,85165,84580,84442,84250,84334,84225,84744,99016,85258,85017,86349,84218,84286,83905,84160,83866,84164,103302,86854,86502,87043,86265,86441,86599,86574,86532,87011,95840,87822,87773,87213,87700,86842,86815,86805,87132,86615,93285,86227,86305,84653,84472,84115,83781,83881,83998,83778,191702,119265,0,0,0,0,0,0,0,0,92793,85990,85339,84995,83822,83966,83763,83633,83509,83825,93068,86007,85360,84957,84086,84348,83748,83687,83743,83692,96831,87316,88464,87001,87582,86845,86790,87206,86695,87723,138234,128432,90570,87252,87088,87745,87068,87191,88578,88704,91880,86279,85315,84261,83911,83759,83591,83517,83535,83303,94740,86187,86148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,81077,73109,73750,75283,78201,80429,77390,73933,72487,72383,81848,73905,0,0,0,0,0,0,0,0,82263,73688,75129,74825,77961,78460,75773,71927,71595,72391,79856,73262,73507,75008,77162,78613,75460,72848,71900,72003,82020,73250,73714,76169,78258,78497,74215,72634,72222,72550,77739,72723,73367,75579,77982,77614,74581,72716,71617,72828,83366,73664,73726,76025,77999,79078,76384,73001,72624,72706,83014,73799,72970,75655,77564,79537,76580,72076,71525,71780,85429,74803,74940,76001,77468,78106,75458,74043,73394,73380,85739,74866,75203,76032,78240,80373,75288,74026,73726,73554,88844,75532,75513,77481,80851,80434,78473,75317,74237,74064,125958,81079,77803,82670,107655,84007,79524,80504,104516,83318,86208,74992,74866,76492,77564,77124,76134,73735,73316,73127,86425,75314,74874,76424,77501,78021,75400,74866,73635,73436,88131,74918,76158,77196,81043,107619,84578,81145,109542,83767,84630,74708,74704,75891,78177,78323,76965,74782,73075,73038,90389,75341,75966,76801,80580,109622,83499,80736,85989,113278,91537,124663,99686,86934,82856,80478,78179,76819,75730,75383,79353,73598,74528,75654,79660,113721,84441,81593,83234,114535,84214,74520,74173,75872,78469,78232,102267,88721,80902,81585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,106673,97785,97484,95649,96661,104632,127068,94749,100985,95580,101851,95933,94821,94222,94271,94197,94488,94056,94989,96738,100489,93830,93885,94178,94779,94590,94385,94377,163178,0,107785,109443,97570,95574,94102,95083,95377,98184,99171,95361,102764,96914,97560,96239,96709,96585,96191,96019,95989,96737,103921,96432,96189,96029,96694,96522,96229,96349,96072,96783,107142,98111,97244,97193,95581,97751,94798,95355,95920,96922,102011,96309,95281,94977,94625,94427,94264,94255,94427,95708,109065,97501,97054,97314,97351,97074,96664,96524,96114,96504,109607,97690,97235,97138,97212,97117,96601,98341,125815,0,110203,98346,98047,97422,97259,97337,98085,96984,98637,98469,111872,98337,97907,97252,97341,98134,97335,97165,98111,98496,105360,97713,96836,96773,97489,99156,96575,95744,95556,100027,105742,98378,97618,97895,98013,97043,96546,96154,99944,117088,106330,97529,96661,96710,96861,96290,96238,95935,96277,96769,105203,97430,96594,96613,96286,96859,96187,96252,96647,96941,112669,100183,99711,100289,99143,98754,99043,98787,104034,101226,128811,98964,98983,99321,99232,99092,99578,100294,102010,101006,104295,97182,96891,96446,96608,96668,96160,96236,97080,96107,102555,96725,96447,96634,96624,96423,96284,96185,95995,100534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,93122,85906,84968,84513,84802,84506,84533,84170,84330,84334,94212,85972,85061,85107,84955,84817,84432,84179,84531,84245,98038,86852,86836,86550,86585,86747,86772,86102,86331,107154,97670,88339,86463,86702,86577,86645,86722,86507,86179,86408,100369,89368,88145,88195,88429,88022,87946,87802,87608,87750,101086,89119,88490,88169,88164,87949,87936,88160,88304,0,97052,87424,86613,86514,86663,86458,86503,86473,86275,86405,95116,86382,85638,85466,85510,85197,85368,85249,85448,85088,96239,87115,86571,86417,86396,86327,86283,86273,86314,86049,99917,89217,87971,88462,88015,88107,87903,87722,87881,87703,103901,91467,88781,90491,90445,89857,89045,107842,92975,89333,101664,89489,88049,88176,88102,88013,87944,87983,88234,88765,98560,88508,86881,86857,87174,87119,87372,87227,86869,86357,106954,92944,90712,90280,88332,87840,88230,88155,88427,89306,102947,90068,89011,88979,88705,88729,88450,88244,87873,88108,107968,93813,91315,90554,90743,90429,91271,91049,91646,91234,104457,90046,89583,90365,90361,89489,89044,88960,89079,89463,105996,93554,90898,91568,91103,91110,91405,91010,90277,90331,106520,92028,90670,91527,91719,91236,91486,90720,90424,90161,108581,94317,92439,91734,91147,91496,91211,90621,90721,91723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
